uid,province_id,province,year,co2_emissions,gdp,sec_val,green_invention_patents,green_utility_patents,credit,bond,investment,insurance,equity,fund,carbon_finance,gf_index,green_finance_pilot,ln_gdp,ln_co2,z_green_invention_patents,z_green_utility_patents,z_credit,z_bond,z_investment,z_insurance,z_equity,z_fund,z_carbon_finance,factor_1,factor_2,factor_3,coal_share_pctg,population,urban_population,urbanization_rate,env_expenditure,env_exp_share,treat,event_time,pre_2,post_0,post_1,post_2,did_pre2,did_post0,did_post1,did_post2,sec_pctg
1408,11,Shanxi,2008,381437920,7295.7998,4389,101,180,.030999999,.093999997,.147,.030999999,.048999999,.044,2.816,.25299999,0,8.8950539,19.759459,-.46681485,-.45689577,-.6452508,-.6244185,-.2352469,-.2363843,-.57798928,-.50540429,-.25061864,-.58492362,-.33789599,-.42806172,.69409823,3410.6399,1538.58,.45111182,64.286301,.048886269,1,-13,0,0,0,0,0,0,0,0,.60157901
1409,11,Shanxi,2009,418635264,7231.2002,4091.2,175,234,.037,.105,.15000001,.032000002,.055,.045000002,3.082,.37400001,0,8.8861599,19.85251,-.44881794,-.44389102,.089545049,-.16266374,-.22911359,-.20606707,-.09427274,-.41382575,-.20777456,-.086157419,-.45286638,-.31784678,.68903852,3427.3601,1576.24,.45989916,70.612198,.045214821,1,-12,0,0,0,0,0,0,0,0,.56577051
1410,11,Shanxi,2010,448659488,9004.5,5349.6001,196,275,.030999999,.103,.126,.037,.054000001,.046,2.418,.20299999,0,9.1054802,19.921774,-.44371071,-.43401706,-.6452508,-.246619,-.27817991,-.054481249,-.17489201,-.32224753,-.31472367,-.33068681,-.34573516,-.45172748,.65373492,3574.1101,1717.36,.48050004,82.373497,.042650424,1,-11,0,0,0,0,0,0,0,0,.59410298
1411,11,Shanxi,2011,495650080,11005.1,6750.2002,248,282,.039999999,.114,.12800001,.037,.059999999,.050000001,2.184,.428,0,9.3061142,20.021381,-.43106425,-.43233126,.45694274,.21513572,-.27409106,-.054481249,.30882424,.044065997,-.35241354,.35264045,-.53796697,-.35154653,.65157735,3562,1785.14,.50116229,82.18,.034765318,1,-10,0,0,0,0,0,0,0,0,.61337018
1412,11,Shanxi,2012,518496384,11819.7,6852.7002,343,422,.037,.112,.118,.035,.061000001,.048999999,1.8200001,.29899999,0,9.3775225,20.066444,-.40796012,-.3986153,.089545049,.13118047,-.29453537,-.11511561,.38944381,-.047512557,-.41104227,.21450078,-.49919951,-.41078809,.65005612,3548,1850.91,.52167702,88.172501,.031952828,1,-9,0,0,0,0,0,0,0,0,.57976937
1413,11,Shanxi,2013,535790944,12171.8,6684.2998,405,507,.035999998,.119,.109,.041999999,.059,.050000001,1.687,.27500001,0,9.4068775,20.099255,-.39288163,-.37814489,-.032921158,.42502436,-.31293526,.097104572,.22820497,.044065997,-.4324643,.22780785,-.42831999,-.43898532,.62517399,3535,1907.8199,.53969449,98.157501,.032393865,1,-8,0,0,0,0,0,0,0,0,.54916281
1414,11,Shanxi,2014,525515872,12307,6378,479,529,.039999999,.114,.115,.035,.057,.054000001,1.92,.233,0,9.4179239,20.079891,-.37488475,-.37284666,.45694274,.21513572,-.30066866,-.11511561,.066966116,.41037953,-.39493549,.37548432,-.52083099,-.37088522,.61960137,3528,1962.24,.55619049,95.255501,.030874157,1,-7,0,0,0,0,0,0,0,0,.51824164
1415,11,Shanxi,2015,504833120,12036.1,5219.7002,452,636,.041000001,.113,.123,.041999999,.059,.050999999,1.788,.163,0,9.3956661,20.039738,-.38145119,-.34707803,.57940894,.17315795,-.2843132,.097104572,.22820497,.13564421,-.41619644,.35458502,-.44202596,-.38465992,.59965318,3519,2016.37,.57299519,99.459999,.029056638,1,-6,0,0,0,0,0,0,0,0,.4336704
1416,11,Shanxi,2016,501151424,12160.1,5113.6001,592,750,.041000001,.124,.104,.039999999,.063000001,.059,1.904,.25400001,0,9.4059153,20.032419,-.34740299,-.31962359,.57940894,.63491267,-.3231574,.036470223,.55068266,.86827129,-.39751256,.77868515,-.55932695,-.32152885,.60132682,3514,2069.6499,.58897269,115.54,.033696331,1,-5,0,0,0,0,0,0,0,0,.42052287
1417,11,Shanxi,2017,506536384,14679.1,6635.2998,725,1072,.039999999,.12,.105,.045000002,.066,.052999999,1.454,.162,0,9.5941801,20.043106,-.31505722,-.24207686,.45694274,.46700183,-.32111296,.18805616,.79254079,.31880099,-.46999311,.58694279,-.41576773,-.38878435,.57084513,3510,2122.73,.60476637,128.87,.034306601,1,-4,0,0,0,0,0,0,0,0,.45202363
1418,11,Shanxi,2018,522573056,16153.1,7074.5,980,1133,.045000002,.12899999,.105,.059999999,.064999998,.064000003,1.7920001,.245,0,9.689867,20.074276,-.25304088,-.22738633,1.0692729,.84480101,-.32111296,.64281362,.71192122,1.3261634,-.41555217,1.1045442,-.39280051,-.28776988,.54779643,3502,2171.6799,.62012565,170.28999,.039751068,1,-3,0,0,0,0,0,0,0,0,.43796548
1419,11,Shanxi,2019,529401536,17311,7402.8999,947,1825,.046,.13500001,.106,.090000004,.068999998,.059999999,1.5829999,.28400001,0,9.7590971,20.087257,-.2610665,-.060733095,1.1917386,1.0966678,-.31906855,1.5523289,1.0343989,.95984948,-.44921538,1.1367556,-.061586574,-.33165839,.53206939,3497,2221,.6351158,226.14751,.048006553,1,-2,1,0,0,0,1,0,0,0,.42764139
1420,11,Shanxi,2020,530238208,18202.699,7440.2002,1117,2397,.046999998,.13699999,.107,.098999999,.071000002,.061000001,1.78,.29899999,0,9.8093252,20.088837,-.21972229,.077020735,1.3142043,1.1806227,-.31702411,1.8251834,1.1956381,1.0514281,-.417485,1.2351788,.072063886,-.29590929,.52756453,3490.3899,2182.54,.62529975,260.27731,.050926175,1,-1,0,0,0,0,0,0,0,0,.40874159
1421,11,Shanxi,2021,579007296,23087.801,10892.5,1130,2023,.052000001,.139,.1,.082000002,.077,.064999998,1.147,.34599999,0,10.04706,20.176826,-.21656066,-.013049078,1.9265344,1.2645782,-.33133513,1.3097916,1.6793543,1.4177412,-.51944101,1.704478,-.26491949,-.2596305,.52469367,3480,2207,.63419539,214.7856,.042560283,1,0,0,1,0,0,0,1,0,0,.47178596
1422,11,Shanxi,2022,589578368,25653.199,12667.1,1232,1789,.050999999,.13699999,.1,.081,.075999998,.064999998,1.073,.338,0,10.152424,20.194918,-.19175413,-.069402918,1.8040682,1.1806227,-.33133513,1.2794743,1.5987347,1.4177412,-.53136003,1.627761,-.2668573,-.27973092,.45871568,3481,2226,.63947141,241.1817,.041041754,1,1,0,0,1,0,0,0,1,0,.49378246
1423,11,Shanxi,2023,629094784,26050.801,11940.1,1543,1941,.052000001,.138,.097999997,.079999998,.075999998,.066,1.1339999,.36700001,0,10.167804,20.259792,-.11611851,-.032797005,1.9265344,1.2226005,-.33542398,1.2491571,1.5987347,1.5093198,-.52153486,1.6890908,-.24500127,-.25488362,,3466,2252,.64974034,241.64999,.038081445,1,2,0,0,0,1,0,0,0,1,.45833907
6100,12,Shaanxi,2000,89410304,1823.3,782.59998,34,53,.024,.071999997,.347,.02,.035999998,.032000002,13.956,.361,0,7.5084033,18.308746,-.48310933,-.48748097,-1.5025125,-1.547928,.17363919,-.56987321,-1.6260417,-1.6043446,1.5436779,-1.6061876,.031635117,.58163375,,3644,,,,,0,-21,0,0,0,0,0,0,0,0,.42922172
6101,12,Shaanxi,2001,93520960,2034.1,878.79999,29,65,.025,.077,.301,.017000001,.039999999,.032000002,10.664,.373,0,7.6178088,18.353697,-.48432535,-.48459104,-1.3800464,-1.3380393,.079595387,-.66082466,-1.303564,-1.6043446,1.0134423,-1.435491,-.099251926,.28431398,,3653.1399,,,,,0,-20,0,0,0,0,0,0,0,0,.43203384
6102,12,Shaanxi,2002,100035344,2281.1001,1007.6,44,91,.026000001,.075999998,.28400001,.028000001,.039000001,.033,10.497,.352,0,7.7324133,18.421034,-.48067734,-.47832948,-1.2575804,-1.3800172,.04484009,-.32733577,-1.3841833,-1.5127664,.98654395,-1.4304156,-.00120084,.23724775,,3662.24,,,,,0,-19,0,0,0,0,0,0,0,0,.4417167
6103,12,Shaanxi,2003,114939672,2618.8,1221.2,95,99,.027000001,.078000002,.28400001,.026000001,.041999999,.035999998,9.882,.33899999,0,7.8704715,18.559917,-.46827406,-.47640285,-1.1351144,-1.2960615,.04484009,-.38797015,-1.1423252,-1.2380314,.88748723,-1.225124,-.081975415,.22355099,.45925659,3671.74,,,,,0,-18,0,0,0,0,0,0,0,0,.46632043
6104,12,Shaanxi,2004,132745840,3178.3999,1506.1,83,86,.028999999,.085000001,.27900001,.022,.046,.039000001,7.7979999,.41100001,0,8.0641336,18.703947,-.47119248,-.47953361,-.89018273,-1.0022177,.034617949,-.50923884,-.8198474,-.96329606,.55182165,-.90227187,-.24605802,.10125996,.45527077,3681.23,,,,,0,-17,0,0,0,0,0,0,0,0,.47385478
6105,12,Shaanxi,2005,155551888,3857.3999,1807.8,108,110,.029999999,.085000001,.186,.028999999,.043000001,.037999999,6.6599998,.31400001,0,8.2577486,18.86249,-.46511245,-.47375375,-.76771677,-1.0022177,-.15551409,-.29701865,-1.0617056,-1.0548745,.36852637,-.99807709,-.17944777,-.12524398,.58596814,3690,1373.79,.3723008,,,0,-16,0,0,0,0,0,0,0,0,.46865767
6106,12,Shaanxi,2006,165371248,4642.1001,2271,141,117,.029999999,.088,.17,.022,.043000001,.041000001,5.6739998,.235,0,8.4429226,18.923704,-.4570868,-.47206795,-.76771677,-.8762846,-.18822499,-.50923884,-1.0617056,-.78013927,.20971341,-.88086814,-.29100627,-.19611174,.54632092,3699,1447.05,.39120033,,,0,-15,0,0,0,0,0,0,0,0,.48921824
6107,12,Shaanxi,2007,195688080,5739.7002,2865.8999,201,164,.032000002,.092,.17299999,.025,.046999998,.039999999,4.7750001,.26199999,0,8.6551619,19.092033,-.44249472,-.460749,-.52278459,-.70837373,-.18209171,-.41828731,-.73922813,-.87171781,.064913414,-.70754033,-.31416523,-.24187319,.47154966,3708,1506.1899,.40620011,48.745701,.046249762,0,-14,0,0,0,0,0,0,0,0,.49931177
6108,12,Shaanxi,2008,216817360,7256.7998,3666.1001,313,230,.033,.101,.125,.028999999,.052000001,.041999999,4.4029999,.32699999,0,8.8896942,19.194567,-.41525617,-.44485435,-.40031886,-.33057427,-.28022435,-.29701865,-.33613086,-.68856108,.0049961191,-.42179099,-.35364583,-.28587526,.46113938,3718,1565.28,.42100054,58.715801,.041102517,0,-13,0,0,0,0,0,0,0,0,.50519514
6109,12,Shaanxi,2009,233338480,8094.8999,4017.5,609,364,.037,.105,.13,.032000002,.056000002,.046,3.74,.389,0,8.9989891,19.268002,-.34326857,-.41258335,.089545049,-.16266374,-.27000222,-.20606707,-.01365316,-.32224753,-.10179188,-.055716153,-.39604592,-.26914054,.50006819,3727,1621.24,.43499866,79.501099,.043168671,0,-12,0,0,0,0,0,0,0,0,.49630013
6110,12,Shaanxi,2010,251726496,9973,5071.5,788,547,.034000002,.098999999,.106,.039000001,.050000001,.044,3.168,.149,0,9.2076368,19.343853,-.29973552,-.36851174,-.27785265,-.41452986,-.31906855,.006153103,-.49736974,-.50540429,-.19392273,-.44727117,-.19472182,-.41182455,.48279575,3735,1709.14,.45760107,82.8806,.037353318,0,-11,0,0,0,0,0,0,0,0,.50852299
6111,12,Shaanxi,2011,279156512,12320.1,6484.2998,1253,574,.035999998,.106,.101,.044,.055,.050000001,2.5339999,.249,0,9.4189873,19.447283,-.18664689,-.36200938,-.032921158,-.12068596,-.32929069,.15773892,-.09427274,.044065997,-.29603979,-.046441194,-.22434121,-.40239164,.48151931,3765,1770.4399,.47023639,96.129997,.032799806,0,-10,0,0,0,0,0,0,0,0,.52631879
6112,12,Shaanxi,2012,278889088,14311.5,7612.2998,1766,1052,.035999998,.116,.113,.041999999,.059,.052000001,2.3770001,.34200001,0,9.568819,19.446325,-.061884608,-.24689342,-.032921158,.29909098,-.30475754,.097104572,.22820497,.22722276,-.32132742,.1949895,-.21039207,-.34091896,.48656076,3787,1877.28,.49571693,94.1427,.028323799,0,-9,0,0,0,0,0,0,0,0,.53190088
6113,12,Shaanxi,2013,296454496,16106.3,8418,1949,1181,.035999998,.109,.077,.052999999,.057999998,.050000001,2.2449999,.16,0,9.6869659,19.507404,-.017378762,-.21582657,-.032921158,.0052470979,-.37835702,.43059346,.14758539,.044065997,-.34258842,.0032341061,-.028732175,-.43357238,.47411233,3804,1931.33,.50771028,109.7656,.029949144,0,-8,0,0,0,0,0,0,0,0,.52265263
6114,12,Shaanxi,2014,293576352,17635.6,9045,1834,1160,.041999999,.121,.090999998,.046,.066,.054000001,2.2509999,.37200001,0,9.7776747,19.497648,-.045346916,-.22088397,.70187467,.50897962,-.34973499,.21837328,.79254079,.41037953,-.34162202,.65870726,-.29233825,-.30085286,.46849918,3827,1984.61,.51858115,112.5076,.028393054,0,-7,0,0,0,0,0,0,0,0,.51288307
6115,12,Shaanxi,2015,297184960,18188.301,8664.5996,1413,1589,.037999999,.124,.093000002,.064000003,.064000003,.056000002,2.04,.31799999,0,9.8085337,19.509865,-.14773469,-.11756859,.21201079,.63491267,-.34564614,.76408243,.63130224,.59353632,-.37560734,.53746098,-.098007433,-.36633745,.47640592,3846,2045.1899,.53177065,150.77,.034453366,0,-6,0,0,0,0,0,0,0,0,.47638312
6116,12,Shaanxi,2016,295280448,19354.6,8906.5,1736,1814,.041999999,.122,.082000002,.046999998,.061000001,.059,2.1719999,.249,0,9.8706856,19.503437,-.069180652,-.063382208,.70187467,.55095738,-.36813486,.2486904,.38944381,.86827129,-.35434636,.6696496,-.2341954,-.30480027,.44729397,3874,2110.1101,.54468507,126.79,.028885694,0,-5,0,0,0,0,0,0,0,0,.46017486
6117,12,Shaanxi,2017,298113440,21776.1,10114.1,3575,2315,.041000001,.124,.085000001,.055,.063000001,.056000002,1.777,.184,0,9.9885683,19.512985,.37806663,.057272807,.57940894,.63491267,-.36200157,.49122781,.55068266,.59353632,-.41796818,.54996479,.11223052,-.31808916,.42651051,3904,2177.8999,.55786371,162.52,.033625826,0,-4,0,0,0,0,0,0,0,0,.46445873
6118,12,Shaanxi,2018,327794496,24354.801,11215.3,3121,2424,.043000001,.134,.079999998,.064999998,.074000001,.061999999,1.72,.324,0,10.100484,19.607897,.26765323,.083523095,.82434088,1.0546899,-.37222373,.79439944,1.4374962,1.1430062,-.42714906,1.1407681,-.0044549969,-.25682214,.39715677,3931,2246.1399,.57139152,176.02,.033196017,0,-3,0,0,0,0,0,0,0,0,.46049649
6119,12,Shaanxi,2019,347842944,26214.5,11590.2,3715,3517,.041999999,.13,.068000004,.103,.068999998,.059999999,1.5700001,.20100001,0,10.174067,19.667261,.4121148,.3467485,.70187467,.88677877,-.39675689,1.946452,1.0343989,.95984948,-.45130923,.78950781,.61365604,-.36134464,.38346243,3944,2304,.58417851,245.4839,.042927902,0,-2,1,0,0,0,0,0,0,0,.44212937
6120,12,Shaanxi,2020,360443424,26297,10721.1,3851,4841,.046,.132,.083999999,.077,.066,.057999998,1.558,.16500001,0,10.17721,19.702845,.44519019,.66560525,1.1917386,.97073436,-.36404601,1.1582056,.79254079,.77669269,-.45324206,.8331421,.51761711,-.26418343,.40166715,3954.6899,2478.01,.62660033,190.3374,.032095637,0,-1,0,0,0,0,0,0,0,0,.40769288
6121,12,Shaanxi,2021,384606816,30476.6,12963.3,4160,4224,.045000002,.13600001,.071999997,.066,.071000002,.061000001,1.503,.18000001,0,10.324715,19.767733,.52033943,.51701415,1.0692729,1.1386455,-.38857919,.82471669,1.1956381,1.0514281,-.4621008,1.0592322,.31781238,-.23785381,.38915604,3954,2516,.63631767,176.2496,.02903991,0,0,0,1,0,0,0,0,0,0,.42535257
6122,12,Shaanxi,2022,385799168,33035.602,14264.7,4369,4064,.045000002,.134,.07,.066,.071999997,.059999999,1.472,.168,0,10.405341,19.770828,.57116848,.47848162,1.0692729,1.0546899,-.39266804,.82471669,1.276257,.95984948,-.46709391,1.0297836,.33144179,-.24636719,.37879673,3956,2532,.64004046,232.0137,.034316599,0,1,0,0,1,0,0,0,0,0,.4317978
6123,12,Shaanxi,2023,427613184,33976.5,13937.3,4572,4356,.046999998,.13699999,.071000002,.066,.072999999,.059999999,1.53,.215,0,10.433424,19.87373,.62053835,.54880351,1.3142043,1.1806227,-.3906236,.82471669,1.3568766,.95984948,-.45775196,1.1447718,.35117009,-.21029589,,3952,2575,.65156883,245.00999,.034147356,0,2,0,0,0,1,0,0,0,0,.41020411
4400,13,Guangdong,2000,243059520,10958.4,5042.7998,116,222,.022,.066,.050000001,.0099999998,.034000002,.029999999,2.9189999,.147,0,9.3018618,19.308817,-.46316683,-.44678098,-1.7474444,-1.7997941,-.43355665,-.87304491,-1.7872802,-1.7875015,-.23402865,-1.9346443,-.14607032,-.7199741,,8650,,,,,0,-21,0,0,0,0,0,0,0,0,.46017665
4401,13,Guangdong,2001,252345792,12319.2,5564.7002,153,287,.023,.068999998,.046999998,.0099999998,.035999998,.029999999,2.7539999,.107,0,9.4189138,19.346312,-.45416838,-.43112713,-1.6249784,-1.673861,-.43968993,-.87304491,-1.6260417,-1.7875015,-.26060486,-1.8224503,-.17023684,-.71696442,,8733.1797,,,,,0,-20,0,0,0,0,0,0,0,0,.45170954
4402,13,Guangdong,2002,265486400,13848.6,6209.1001,232,360,.025,.079000004,.050999999,.011,.041000001,.037,2.517,.31400001,0,9.5359392,19.397074,-.43495548,-.41354665,-1.3800464,-1.2540838,-.43151221,-.84272772,-1.2229444,-1.1464528,-.29877794,-1.3413293,-.28822812,-.65254742,,8842.0801,,,,,0,-19,0,0,0,0,0,0,0,0,.44835582
4403,13,Guangdong,2003,305345024,16286.6,7684.3999,321,505,.027000001,.078000002,.043000001,.011,.039999999,.035999998,2.2060001,.23100001,0,9.6980982,19.536953,-.41331056,-.37862656,-1.1351144,-1.2960615,-.44786766,-.84272772,-1.303564,-1.2380314,-.34887004,-1.3418642,-.26891333,-.68102866,.2800962,8962.6904,,,,,0,-18,0,0,0,0,0,0,0,0,.47182345
4404,13,Guangdong,2004,348366784,18994,9191.7002,461,592,.029999999,.082999997,.039999999,.011,.041999999,.041000001,1.973,.29899999,0,9.8518782,19.668766,-.37926236,-.35767448,-.76771677,-1.0861732,-.45400095,-.84272772,-1.1423252,-.78013927,-.38639888,-1.0088415,-.34587914,-.64321983,.23402277,9110.6602,,,,,0,-17,0,0,0,0,0,0,0,0,.4839265
4405,13,Guangdong,2005,371462016,22366.1,11049.2,695,785,.028000001,.088,.041000001,.016000001,.048999999,.041000001,1.6569999,.32300001,0,10.015302,19.732958,-.32235324,-.3111946,-1.0126485,-.8762846,-.45195651,-.69114184,-.57798928,-.78013927,-.43729636,-.87832218,-.2977494,-.6499514,.22226283,9194,5578.9199,.60680008,,,0,-16,0,0,0,0,0,0,0,0,.49401551
4406,13,Guangdong,2006,383360096,26403.1,13158,970,954,.028999999,.093999997,.039000001,.015,.050000001,.041999999,1.446,.37,0,10.181236,19.764484,-.25547287,-.27049461,-.89018273,-.6244185,-.45604536,-.72145903,-.49736974,-.68856108,-.47128168,-.73461193,-.3056981,-.63592672,.23233171,9442.0703,5948.5,.62999958,,,0,-15,0,0,0,0,0,0,0,0,.49835059
4407,13,Guangdong,2007,392957056,32308.5,16022.6,1155,1181,.028000001,.089000002,.028000001,.014,.048,.043000001,1.27,.15700001,0,10.383085,19.789211,-.21048063,-.21582657,-1.0126485,-.83430678,-.4785341,-.75177622,-.65860856,-.59698254,-.49962962,-.86105031,-.24066995,-.67335814,.23796335,9659.5195,6099.02,.63139993,26.709999,.0084536811,0,-14,0,0,0,0,0,0,0,0,.49592522
4408,13,Guangdong,2008,397043712,37351.5,18519.4,1479,1511,.030999999,.093999997,.024,.023,.046,.041999999,1.108,.15700001,0,10.528129,19.799557,-.13168339,-.13635321,-.6452508,-.6244185,-.48671183,-.47892165,-.8198474,-.68856108,-.52572262,-.8008576,-.11045281,-.67933673,.25886133,9893.4805,6269.5,.63370019,47.087799,.012461811,0,-13,0,0,0,0,0,0,0,0,.49581411
4409,13,Guangdong,2009,420275360,40215.699,19439.699,2240,1986,.030999999,.093999997,.021,.054000001,.052000001,.046,1.1619999,.198,0,10.602013,19.856421,.053392828,-.021959728,-.6452508,-.6244185,-.49284512,.46091071,-.33613086,-.32224753,-.51702493,-.63751829,.25360981,-.67301255,.25362322,10130.19,6422.54,.63399994,100.7979,.023255477,0,-12,0,0,0,0,0,0,0,0,.48338583
4410,13,Guangdong,2010,462201728,46821.301,22917.4,2797,2859,.033,.104,.024,.101,.052999999,.046999998,.96200001,.27900001,0,10.754093,19.951511,.18885598,.18828344,-.40031886,-.20464122,-.48671183,1.8858178,-.25551158,-.23066932,-.54923856,-.50470018,.78956211,-.70509249,.25436383,10440.94,6909.8101,.66179961,239.1606,.04411301,0,-11,0,0,0,0,0,0,0,0,.48946527
4411,13,Guangdong,2011,519080544,54009.602,26161.1,3175,3497,.034000002,.109,.021,.111,.055,.046999998,.89300001,.25799999,0,10.896917,20.06757,.2807861,.34193194,-.27785265,.0052470979,-.49284512,2.1889894,-.09427274,-.23066932,-.56035221,-.40718079,.956792,-.69265145,.26591924,10756,6985.8198,.64948124,232.62,.034655266,0,-10,0,0,0,0,0,0,0,0,.4843787
4412,13,Guangdong,2012,528102848,58057.602,27346.1,4223,4524,.039999999,.114,.024,.094999999,.061000001,.050999999,.82200003,.44999999,0,10.969191,20.084801,.5356611,.58926266,.45694274,.21513572,-.48671183,1.7039146,.38944381,.13564421,-.57178801,.069202296,.88911384,-.54681975,.25877783,11041,7140.3599,.64671314,235.4391,.031868391,0,-9,0,0,0,0,0,0,0,0,.47101671
4413,13,Guangdong,2013,551722944,63757.301,29343,5493,5053,.039000001,.111,.02,.123,.059,.048999999,.77600002,.27200001,0,11.062839,20.128557,.84452683,.71666086,.33447701,.089202672,-.49488956,2.5527956,.22820497,-.047512557,-.57919717,-.18923177,1.4048889,-.60125118,.22859335,11270,7212.3701,.63996184,307.7778,.036592297,0,-8,0,0,0,0,0,0,0,0,.46022964
4414,13,Guangdong,2014,552862336,69593.398,31930.4,5926,6277,.039999999,.112,.022,.1,.057,.050000001,.72899997,.23899999,0,11.150425,20.130619,.94983298,1.0114348,.45694274,.13118047,-.49080068,1.8555006,.066966116,.044065997,-.58676738,-.17331396,1.3608283,-.53028017,.23920068,11489,7292.3198,.63472193,259.03671,.02830187,0,-7,0,0,0,0,0,0,0,0,.45881364
4415,13,Guangdong,2015,546155392,75820.797,33913.801,8161,9119,.039999999,.124,.021,.126,.061999999,.052000001,.74900001,.31900001,0,11.236128,20.118414,1.4933879,1.695869,.45694274,.63491267,-.49284512,2.6437471,.47006309,.22722276,-.58354598,-.03784265,2.0846961,-.44334662,.2253924,11678,7454.3501,.6383242,322.32999,.025127457,0,-6,0,0,0,0,0,0,0,0,.4472889
4416,13,Guangdong,2016,548850880,83493.398,35499.199,12767,12327,.039000001,.125,.021,.115,.064000003,.057,.68300003,.25999999,0,11.332522,20.123337,2.6135733,2.4684465,.33447701,.67689043,-.49284512,2.3102582,.63130224,.6851145,-.59417647,-.080773301,2.8049941,-.27597493,.32312068,11908,7611.3101,.63917619,297.45001,.022121673,0,-5,0,0,0,0,0,0,0,0,.42517373
4417,13,Guangdong,2017,550385216,93004.797,38536.602,17502,18834,.039000001,.126,.018999999,.18000001,.064999998,.057999998,.60500002,.315,1,11.440407,20.126129,3.7651317,4.0355167,.33447701,.71886826,-.496934,4.2808743,.71192122,.77669269,-.60673976,-.41605872,4.6567669,-.20202196,.18968873,12141,7801.5498,.64257884,433.23001,.028810013,0,-4,0,0,0,0,0,0,0,0,.41435069
4418,13,Guangdong,2018,571610752,101875.9,41398.5,22807,21962,.041999999,.13699999,.02,.199,.072999999,.064000003,.58700001,.44800001,1,11.53151,20.163969,5.055315,4.7888279,.70187467,1.1806227,-.49488956,4.8569007,1.3568766,1.3261634,-.60963899,-.097407669,5.6135392,-.001578796,.17162715,12348,8021.6201,.64962912,567.40997,.036073539,0,-3,0,0,0,0,0,0,0,0,.40636206
4419,13,Guangdong,2019,578728128,110468.1,43528.602,21191,25154,.041000001,.133,.018999999,.26899999,.068999998,.061999999,.54699999,.30700001,1,11.612482,20.176344,4.6623015,5.5575519,.57940894,1.0127121,-.496934,6.9791021,1.0343989,1.1430062,-.61608171,-.46296877,6.5164042,-.13891378,.17550732,12489,8226,.65865964,747.43878,.043209918,0,-2,1,0,0,0,0,0,0,0,.39403775
4420,13,Guangdong,2020,600456000,113708.9,43756.398,22988,31283,.048999999,.148,.02,.16599999,.075999998,.064999998,.54799998,.51300001,1,11.641397,20.2132,5.0993342,7.0335889,1.5591363,1.6423777,-.49488956,3.8564336,1.5987347,1.4177412,-.61592066,.16601649,6.2159677,.28584298,.17092061,12623.61,9360.4102,.74150026,517.75549,.029703511,0,-1,0,0,0,0,0,0,0,0,.38481069
